Entrez.Gene,adj.P.Val,P.Value,logFC,ID,logFC_max_min
3418,0.820284,0.611,0.2756075,7991374,0.0419817599774523
3417,0.8303879999999999,0.629,-0.1305175,8058552,0.019877396883313754
3416,0.820785,0.612,0.132185,7935027,0.020131439377348324
3400,0.46304700000000004,0.16899999999999998,-0.20654499999999998,8117120,0.031460134943411745
3399,0.186048,0.0277,-0.43250500000000003,7913655,0.06588498768827043
3398,0.013732,0.000174,-1.954895,8040103,0.29782007164226854
3397,0.6347149999999999,0.34299999999999997,-0.4605825,8061564,0.070162575769983
3396,0.24315799999999999,0.0469,0.368145,8009727,0.056079785339805635
3394,0.44764799999999993,0.157,1.1680325,7997712,0.1779421034489982
3386,0.42026099999999994,0.138,-0.473735,8025612,0.07216635022442959
3385,0.660374,0.375,-0.370765,8033987,0.05647894056281648
3384,0.10757699999999999,0.009470000000000001,-0.5805225,8017547,0.088435353421861
3383,0.220886,0.0389,-0.7447175,8025601,0.11345035030822173
3382,0.339007,0.0882,-0.3513475,8138202,0.05352069760754433
3381,0.010876,0.00011100000000000001,-1.7456599999999998,8096281,0.26594326130384355
3376,0.488048,0.19,0.249925,8162313,0.03806904852135462
3375,0.9403520000000001,0.845,0.0369325,7954377,0.005619785606416953
3373,0.170132,0.0232,-0.5599,8087611,0.0852935295338682
3371,0.05259199999999999,0.00251,-2.64248,8163637,0.4025731800445241
3364,0.87621,0.71,-0.07811749999999999,8139592,0.011894292423096918
3363,0.285947,0.0634,-0.3395925,7934970,0.051729831330257145
3362,0.7392880000000001,0.479,0.1121125,7898594,0.017073407616323467
3361,0.5159229999999999,0.214,-0.2020275,8137517,0.03077189688236157
3360,0.648108,0.359,-0.14492,8114977,0.02207160798996018
3359,0.726305,0.45899999999999996,-0.164525,7943969,0.0250584164430623
3358,0.896489,0.753,-0.0565625,8169447,0.008610402792563067
3357,0.556588,0.255,-0.16583,8059680,0.025257232307958923
3356,0.646951,0.358,0.69018,7971526,0.1051415991727432
3355,0.351668,0.0955,-0.2687125,8081067,0.04093131140391804
3354,0.55011,0.248,0.26979000000000003,8120983,0.0410954677981143
3352,0.41774300000000003,0.136,0.8711875,7913566,0.13271796903119162
3351,0.330806,0.0835,-0.2861175,8127692,0.04358295134914846
3350,0.6839529999999999,0.40399999999999997,-0.1379475,8112333,0.021009352343989537
3347,0.998992,0.996,0.0013325,8095430,0.00019614975176582386
3346,0.788079,0.555,0.09475750000000001,8095435,0.014429385137181044
3344,0.20986100000000002,0.0352,0.3797025,8041902,0.057840562626045255
3340,0.570545,0.27,0.2719,8109283,0.0414169248670276
3339,0.244581,0.0475,-1.1882875,7913450,0.18102793896124422
3338,0.384128,0.115,-0.44214,7940891,0.06735287340342672
3337,0.11333199999999999,0.0104,0.5786,8034837,0.08814246185077766
3336,0.24444200000000002,0.0474,0.4325675,8047223,0.06589450952088043
3329,0.028114999999999998,0.000749,0.73715,8058052,0.11229744681580396
3327,0.149032,0.0177,1.51359,8096296,0.23058755420303212
3326,0.08172,0.00565,1.091175,8119993,0.16623291545183952
3324,0.376741,0.111,0.30344499999999996,7947245,0.04622278422194248
3323,0.949789,0.867,0.02485,8098707,0.0037790249262534066
3321,0.18448399999999998,0.0273,1.5508625,7918913,0.23626599429832662
3320,0.704825,0.43,0.1214,7981335,0.018488351942168198
3315,0.818701,0.607,-0.25455,8133721,0.03877366413449398
3313,0.5867760000000001,0.28600000000000003,0.37615,8114455,0.057299341660493344
3312,0.9154530000000001,0.7909999999999999,-0.034125,7952325,0.005192064885576137
3310,0.31397800000000003,0.0758,-0.4116925,7906764,0.06271421742914328
3309,0.15951400000000002,0.0202,-0.3659,8164165,0.055737761112454744
3308,0.030157999999999997,0.000866,0.802375,8108015,0.12223443132759103
3306,0.154556,0.0189,-1.353285,7975076,0.20616519617831727
3305,0.406111,0.129,0.4369875,8125134,0.06656789352305902
3301,0.573969,0.273,0.48008500000000004,8154765,0.07313376841760473
3300,0.53783,0.235,0.15902,8048523,0.02421973342677425
3299,0.880625,0.7190000000000001,0.063225,7996430,0.009625430148788156
3298,0.230044,0.0421,0.4787,8121757,0.07292276460696731
3297,0.7697579999999999,0.525,0.2979075,8148824,0.04537914985269725
3295,0.6883520000000001,0.409,0.27294250000000003,8107532,0.041575749034962264
3294,0.540903,0.23800000000000002,1.68851,7997491,0.2572364975652674
3293,0.41237799999999997,0.133,2.09635,8162570,0.31937064495181
3292,0.651628,0.363,-0.21164000000000002,8007263,0.03223635473777826
3291,0.641988,0.35100000000000003,0.22097750000000002,7996563,0.03365891652971098
3290,0.7758079999999999,0.535,-0.08805,7909446,0.01340750206147676
3284,0.762865,0.513,-0.2191375,7904408,0.03337859377767283
3283,0.991712,0.977,-0.005075,7904421,0.0007663170884521118
3281,0.965304,0.905,0.035805000000000003,7997520,0.005448011746132708
3280,0.45809399999999995,0.165,1.45323,8084880,0.22139174914160678
3276,0.018741,0.000335,0.7947525,8030437,0.12107314862247648
3275,0.870444,0.698,-0.10045499999999999,8069450,0.015297395397907861
3274,0.269011,0.0565,-0.40660999999999997,8110106,0.06193990200129877
3273,0.9367139999999999,0.835,0.033845,8084668,0.005149407075483376
3270,0.934002,0.8290000000000001,0.0403475,8038319,0.006140058540226886
3269,0.21474400000000002,0.0367,-0.8579424999999999,8077851,0.13070010226448223
3268,0.525429,0.223,-0.1668875,8134834,0.025418341715719977
3267,0.609542,0.313,0.209175,8048847,0.03186081365964019
3266,0.6433300000000001,0.353,-0.1781875,8167407,0.02713988905160643
3265,0.554663,0.253,-0.21943000000000001,7945436,0.03342315595428759
3263,0.731701,0.46799999999999997,-0.12636,7946167,0.01924400457809712
3257,0.16456700000000002,0.0216,-0.41609250000000003,7935588,0.06338455444488668
3251,0.782814,0.546,0.087825,8169984,0.013373223464080791
3250,0.9408299999999999,0.845,-0.0379725,7997192,0.005778228901047211
3249,0.7109409999999999,0.43799999999999994,-0.1417575,8027728,0.021589803259894614
3248,0.617869,0.322,-0.1361,8103769,0.020727886972038187
3242,0.964559,0.903,-0.056435,7967212,0.008590978254038685
3241,0.812681,0.596,-0.37335999999999997,8040238,0.05687428705278332
3240,0.162968,0.0212,-0.47351750000000004,7997188,0.07213321424694683
3239,0.69177,0.413,0.3392775,8046524,0.05168184129390279
3238,0.9991469999999999,0.998,0.0004575,8046527,6.284409522594357e-05
3237,0.2532,0.0508,0.6543475000000001,8046530,0.09968254210078291
3236,0.347556,0.0928,1.1104975000000001,8046536,0.1691766852215445
3235,0.9828809999999999,0.951,0.011532500000000001,8046542,0.0017501128337164286
3234,0.927494,0.816,-0.057155,8046546,0.008700669765705786
3233,0.29040900000000003,0.0652,-0.4804075,8046555,0.07318290107387228
3232,0.22677199999999997,0.041,-0.44155,8046560,0.0672629873035884
3231,0.524096,0.222,-0.170025,8046564,0.025896337712741548
3229,0.115121,0.0107,1.3256925,7955845,0.2019614975176582
3228,0.8493209999999999,0.6609999999999999,0.11392000000000001,7955852,0.017348779015404422
3227,0.486201,0.188,0.2541875,7955855,0.03871843750535603
3226,0.596588,0.297,-0.48048,7955858,0.07319394639969987
3225,0.690283,0.41100000000000003,0.1500725,7955865,0.022856587870327877
3224,0.500383,0.201,-0.31159499999999996,7955869,0.04746443119428537
3222,0.175374,0.0245,-0.49534750000000005,7955887,0.07545899994096464
3219,0.019268,0.000359,1.4548325,8016476,0.22163588892972697
3218,0.568183,0.266,0.43473999999999996,8016473,0.06622548842240372
3217,0.009108,7.890000000000001e-05,1.9072425,8016468,0.29056024558710664
3216,0.008593,7.099999999999999e-05,2.5029725,8016463,0.38131930703910993
3215,0.026816000000000003,0.000671,1.34439,8016457,0.20481004896126326
3214,0.467237,0.17300000000000001,0.5738274999999999,8016452,0.0874153747126787
3213,0.007792,5.5700000000000005e-05,1.409175,8016444,0.21467999977147603
3212,0.273104,0.0581,1.5996225,8016438,0.24369454722733755
3211,0.644892,0.355,-0.155935,8016433,0.02374973576914507
3209,0.204427,0.0333,-0.34025500000000003,8138770,0.051830762755923056
3208,0.9701059999999999,0.915,-0.01991,7899841,0.0030264192767596823
3207,0.29892399999999997,0.0687,-1.2123774999999999,8138765,0.18469803412243932
3206,0.147752,0.0175,-0.55124,8138757,0.0839741844074278
3204,0.9168719999999999,0.794,-0.0334825,8138745,0.005094180446345424
3203,0.86175,0.6829999999999999,-0.06816749999999999,8138741,0.01037841667158628
3202,0.442558,0.153,-0.44663,8138735,0.0680369218581285
3201,0.61263,0.316,0.269115,8138728,0.040992632005926385
3200,0.570187,0.268,-0.2302775,8138721,0.035075765222077705
3199,0.97777,0.937,-0.0120175,8138718,0.0018240022547699622
3198,0.45865200000000006,0.166,0.3307525,8138708,0.05038306332589995
3196,0.8480530000000001,0.659,-0.0821875,8042896,0.012514354162659561
3195,0.925593,0.8109999999999999,0.0367475,7929947,0.0055916009818913785
3192,0.070954,0.00432,0.512625,7925565,0.07809121534767068
3191,0.546795,0.245,0.2252,8036613,0.034302211540842
3190,0.525123,0.223,0.2006,8162047,0.030554418225549364
3189,0.340035,0.0887,0.5572275,7927854,0.08488637597146498
3187,0.11333199999999999,0.0104,0.4714,8116297,0.07181061455812031
3185,0.44764799999999993,0.157,0.4073,7933164,0.06204502303331308
3184,0.380365,0.113,0.463625,8101324,0.07062609858143738
3182,0.144109,0.0166,0.367875,8110450,0.05603865102293048
3181,0.20737600000000003,0.0343,0.56725,8138670,0.08641329704880321
3178,0.157703,0.0197,0.5446825,7955890,0.08297515372998748
3177,0.866541,0.6920000000000001,0.142275,7949619,0.021668644033905345
3176,0.849693,0.662,-0.3399225,8045499,0.0517801066064379
3175,0.953365,0.8759999999999999,-0.027085,7988987,0.004119525660386701
3174,0.664471,0.38,0.3233525,8146986,0.049255678344876964
3172,0.8949530000000001,0.75,-0.04793,8062823,0.007295247272471049
3171,0.933853,0.8290000000000001,-0.03227,8029754,0.004909456893711591
3170,0.260376,0.0535,0.38543499999999997,8065344,0.05871390511303367
3169,0.838566,0.6409999999999999,-0.09705,7978706,0.014778645957315527
3167,0.7771359999999999,0.537,0.140395,7931184,0.0213822273089968
3166,0.9916510000000001,0.976,0.0062475000000000004,8104136,0.0009449466682155516
3164,0.044974,0.00179,0.6202949999999999,7955589,0.09449466682155513
3163,0.793944,0.564,-0.07775499999999999,7992987,0.011839065793958967
3162,0.0019370000000000001,3.72e-06,-3.1465975,8072678,0.4793751392568019
3161,0.014628,0.000198,0.9794975,8109712,0.1492189240710024
3159,0.76432,0.516,-0.1488,8118794,0.02266272335838845
3158,0.745095,0.488,0.36418,7919055,0.05547572027902778
3157,0.28321,0.062,1.218025,8111941,0.18555842691707813
3156,0.44031099999999995,0.151,0.5768425,8106280,0.0878747079177847
3155,0.036438,0.00122,-0.895695,7913682,0.13645167003422148
3151,0.579492,0.278,0.45765,7899187,0.06971581138392219
3150,0.791145,0.56,0.15452,8176191,0.023534161478854867
3149,0.399966,0.125,0.294525,8170468,0.04486382827184451
3148,0.11012899999999999,0.00984,0.76061,8103728,0.11587156190429035
3145,0.6716489999999999,0.389,-0.10482000000000001,7944401,0.015962400187389668
3142,0.9772219999999999,0.935,0.038735000000000006,7909890,0.005894395258889107
3141,0.50616,0.20600000000000002,-0.7650425000000001,8070239,0.11654685027299096
3140,0.12186199999999998,0.0119,-1.8778475,7907893,0.28608193727397546
3139,0.40305,0.127,-0.2374575,8117861,0.03616963335231352
3131,0.633568,0.341,0.5509925,8008588,0.08393647795029223
3127,0.39967800000000003,0.125,-0.36260749999999997,8125436,0.055236150970560394
3119,0.795638,0.5670000000000001,-0.1795625,8125461,0.027349369369026245
3117,0.941469,0.846,0.045752499999999995,8118556,0.0069635066243389455
3116,0.936858,0.836,0.03098,8118607,0.004712926268641368
3115,0.003856,1.51e-05,-2.4371125,8179519,0.3712855807080054
3113,0.471016,0.17600000000000002,-0.3323725,8180100,0.05062986922715094
3112,0.52709,0.225,1.4251850000000001,8125470,0.21711911241285145
3111,0.762695,0.512,0.11465999999999998,8125545,0.017461517513506716
3110,0.712408,0.44,0.16816,8144112,0.025612206227659404
3109,0.67068,0.387,-0.20131,8180078,0.030662586243998865
3108,0.668996,0.385,-0.645725,8178884,0.09836891007390847
3104,0.7306189999999999,0.466,0.139375,7897305,0.02122683100080174
3101,0.981341,0.946,0.0103525,8115957,0.00157034063403979
3099,0.971527,0.9209999999999999,0.09333999999999999,8042942,0.014213429973586435
3098,0.07345399999999999,0.0046700000000000005,-0.52971,7928019,0.08069410350993794
3097,0.987742,0.965,0.0079125,8129953,0.0011986082889457236
3096,0.139795,0.0157,0.70016,8116910,0.10666204540390663
3094,0.92253,0.805,0.09838,8113873,0.014981270555256146
3093,0.8833610000000001,0.725,0.12784,8094704,0.01946948157430172
3092,0.452838,0.161,-0.586635,8140356,0.08936658865111816
3091,0.320044,0.0785,-0.702575,7974851,0.10702996901595668
3090,0.664097,0.38,-0.18972,8003719,0.028896857604802054
3087,0.694804,0.41700000000000004,0.5430125,7929282,0.08272073036264853
3084,0.001433,1.55e-06,-3.0515125,8145766,0.4648890039972653
3083,0.49475600000000003,0.196,-0.26184,8093792,0.039884290690123385
3082,0.914306,0.787,0.6146225000000001,8140556,0.09363046529387234
3081,0.983025,0.951,0.013544999999999998,8089851,0.002056715843758153
3080,0.713446,0.442,-0.15917,7908496,0.024242585825038233
3078,0.0841,0.00596,-1.818185,7908488,0.27699239586447766
3077,0.09414700000000001,0.007390000000000001,-1.8512075000000001,8117343,0.2820233513422927
3075,0.197927,0.0312,-2.5152775000000003,7908459,0.38319396544336515
3074,0.27616799999999997,0.0592,-1.204525,8106252,0.18350171107332003
3073,0.7177399999999999,0.44799999999999995,0.09357,7990211,0.014248470317591204
3071,0.954577,0.878,0.0301325,7955908,0.004583810218449884
3070,0.7729,0.53,0.17972249999999998,7929438,0.027373745260507818
3069,0.409738,0.131,-0.31485,8060225,0.04796032823661373
3068,0.11012899999999999,0.00983,0.550625,7921133,0.08388048957454548
3067,0.969248,0.9129999999999999,0.014942500000000001,7988672,0.002269624020917562
3066,0.038103,0.00131,0.648995,8129045,0.09886709235606322
3065,0.06410700000000001,0.0035600000000000002,0.715425,7899774,0.10898765780057093
3064,0.36791,0.105,-0.4763675,8093685,0.07256740981396244
3062,0.4256,0.141,-0.2201775,8120342,0.033537037072303086
3061,0.516546,0.215,-0.227915,7899643,0.03471583994942003
3060,0.415042,0.135,-0.211995,8015572,0.032290438747003006
3059,0.669277,0.386,-0.167795,8089911,0.025556598725217053
3055,0.055411,0.00277,-0.5636399999999999,8061668,0.08586331599725008
3054,0.486836,0.18899999999999997,0.38503000000000004,8175947,0.05865220363772093
3053,0.971447,0.9209999999999999,-0.013797499999999999,8071420,0.0020951840475025183
3052,0.795385,0.5670000000000001,-0.3221775,8165995,0.04907666789180913
3050,0.31445,0.0761,-0.44255500000000003,7991754,0.06741609837195707
3049,0.669817,0.386,-0.14507,7991772,0.02209446038822416
3046,0.932016,0.825,-0.060325,7946061,0.009183617115684552
3045,0.431695,0.146,-0.30074,7946041,0.04581067930658206
3043,0.790664,0.5589999999999999,-0.137285,7946033,0.020908420918323626
3042,0.811379,0.595,-0.0940875,7991758,0.014327311091601935
3038,0.928124,0.8170000000000001,-0.08351499999999999,7996883,0.012716597887295778
3037,0.015451,0.000229,-2.2614375,8152617,0.3445216136078414
3036,0.769903,0.525,-0.13057249999999998,8038890,0.01988577609601054
3035,0.678559,0.397,-0.3110925,8114628,0.04738787566010104
3034,0.283812,0.0624,-0.2828275,7965606,0.043081722080558514
3033,0.45802200000000004,0.165,-0.22330500000000003,8096753,0.03401350957610706
3032,0.800987,0.578,0.0690975,8040639,0.010520101540822953
3030,0.766269,0.519,0.1103,8050908,0.016797274470633713
3029,0.672769,0.39,-0.26332,7998604,0.04010976768632798
3028,0.2532,0.0508,0.49072,8172905,0.07475400345452086
3026,0.396433,0.12300000000000001,-0.294875,7930561,0.044917150534460465
3024,0.8766649999999999,0.711,-0.7369225,8124380,0.1122627873451036
3021,0.06966,0.00417,0.9346549999999999,8018439,0.14238719960998572
3018,0.21147,0.0357,-1.601905,8124394,0.24404228455425442
3017,0.448168,0.158,1.3287875,8117382,0.20243301866850502
3015,0.7967,0.57,0.32615,8101945,0.04968187557250018
3014,0.832026,0.632,0.21879250000000003,7952179,0.03332603326166568
3012,0.326532,0.0815,-0.960945,8117408,0.14639246327905256
3010,0.512559,0.21100000000000002,0.47956499999999996,8124402,0.0730545467702896
3009,0.610286,0.313,-2.180345,8124527,0.3321672262330297
3008,0.702836,0.42700000000000005,0.6118,8117377,0.09320045933320512
3007,0.9470639999999999,0.861,0.1525,8124430,0.023226415848899944
3006,0.6584810000000001,0.373,0.9127799999999999,8124397,0.13905455819648874
3005,0.92253,0.805,0.37605500000000003,8072926,0.057284868474926164
3004,0.731442,0.467,-0.1774925,8023977,0.027034006272983326
3003,0.806552,0.586,-0.1217,8105331,0.018534056738696156
3002,0.928843,0.8190000000000001,0.0625275,7978366,0.00951916649686065
3001,0.520247,0.218,0.1869225,8105340,0.028470660377178835
3000,0.881867,0.721,-0.059117499999999996,8004763,0.008999655309659517
2999,0.8686379999999999,0.695,-0.06302999999999999,7978360,0.00959572203104498
2998,0.742681,0.484,0.11517750000000002,7961673,0.01754035828751745
2997,0.818312,0.607,-0.24051,8038261,0.036634679656985504
2996,0.126924,0.013,-0.6713600000000001,8102988,0.10227438493722257
2995,0.759642,0.508,-0.5738875,8045009,0.0874245156719843
2994,0.5695680000000001,0.267,0.22632,8102993,0.03447284278121304
2993,0.5970449999999999,0.298,-0.1771025,8102998,0.026974590037496977
2992,0.45510900000000004,0.162,-0.8606450000000001,8083272,0.13111182630653828
2990,0.592619,0.292,0.516825,8139859,0.0787310824990621
2987,0.970807,0.919,-0.0306,7910241,0.004655033526372619
2986,0.9089079999999999,0.7759999999999999,-0.03745,8174448,0.005698626380427682
2984,0.9721770000000001,0.9229999999999999,-0.0171925,7961455,0.002612409994877254
2983,0.236021,0.0443,0.5296325,8097973,0.08068229643750155
2982,0.625638,0.331,0.15352000000000002,8097957,0.02338181215709501
2981,0.68033,0.39899999999999997,-0.1414575,7900531,0.02154409846336666
2980,0.802068,0.58,-0.1121125,7915404,0.017073407616323467
2979,0.647243,0.358,0.2661575,8126387,0.04054205888682159
2978,0.567258,0.265,-0.2093025,8119515,0.03188023819816457
2977,0.008558,6.86e-05,2.22833,7951437,0.3394777084376768
2976,0.15978499999999998,0.0203,0.6187199999999999,8051075,0.09425471663978335
